Student_ID,Student_Name,Branch,CGPA,Skills,Company,Salary_LPA,Placement_Status,Year
STU1433,Student 1433,ME,6.93,"Data Analysis, Python, Java, AWS",Not Placed,0.0,Not Placed,2025
STU1434,Student 1434,CIVIL,8.06,"AWS, SQL, AutoCAD, Excel",Not Placed,0.0,Not Placed,2025
STU1435,Student 1435,ECE,9.63,"C++, Machine Learning, Excel",Amazon,22.26,Placed,2026
STU1436,Student 1436,CSE,5.92,"Excel, Java",Deloitte,8.34,Placed,2022
STU1437,Student 1437,CSE,8.18,"Machine Learning, C++, Excel, JavaScript",Capgemini,7.7,Placed,2026
STU1438,Student 1438,CIVIL,7.96,"SQL, Python",Not Placed,0.0,Not Placed,2025
STU1439,Student 1439,CSE,9.29,"Java, Python, Data Analysis",Capgemini,7.92,Placed,2022
STU1440,Student 1440,ISE,8.53,C++,Bosch,6.68,Placed,2023
STU1441,Student 1441,ECE,5.89,"Data Analysis, JavaScript, AWS",Wipro,6.98,Placed,2024
STU1442,Student 1442,ISE,9.24,"Python, AWS",Oracle,12.07,Placed,2026
STU1443,Student 1443,EEE,6.4,"Data Analysis, React, Excel",Not Placed,0.0,Not Placed,2024
STU1444,Student 1444,CIVIL,6.15,"React, Java, AutoCAD",Not Placed,0.0,Not Placed,2023
STU1445,Student 1445,ME,8.38,"Java, AutoCAD, Data Analysis",Bosch,8.46,Placed,2026
STU1446,Student 1446,CSE,8.78,"React, Python",Not Placed,0.0,Not Placed,2026
STU1447,Student 1447,CIVIL,7.35,"Python, Machine Learning",Microsoft,22.5,Placed,2023
STU1448,Student 1448,CSE,7.01,"Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2022
STU1449,Student 1449,EEE,7.74,"AWS, AutoCAD, React",Oracle,17.62,Placed,2022
STU1450,Student 1450,CSE,6.03,"C++, Java, Data Analysis",Not Placed,0.0,Not Placed,2025
STU1451,Student 1451,ISE,9.87,Machine Learning,TCS,4.74,Placed,2025
STU1452,Student 1452,ME,8.24,"Java, React",Not Placed,0.0,Not Placed,2022
STU1453,Student 1453,ECE,6.71,Data Analysis,L&T,4.07,Placed,2025
STU1454,Student 1454,ISE,8.4,"AutoCAD, Python, Data Analysis",Capgemini,6.85,Placed,2024
STU1455,Student 1455,CIVIL,6.31,"AutoCAD, Machine Learning",Not Placed,0.0,Not Placed,2022
STU1456,Student 1456,ISE,7.41,"C++, AWS, Data Analysis",Google,35.05,Placed,2025
STU1457,Student 1457,CSE,8.26,"Java, Excel, React",Infosys,6.67,Placed,2026
STU1458,Student 1458,ME,6.07,"Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2025
STU1459,Student 1459,ECE,7.11,"Machine Learning, SQL, Python",Not Placed,0.0,Not Placed,2023
STU1460,Student 1460,CSE,7.26,"Excel, Machine Learning, Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2025
STU1461,Student 1461,ME,8.62,"Data Analysis, AutoCAD, Java",Oracle,9.07,Placed,2026
STU1462,Student 1462,ISE,7.83,React,Not Placed,0.0,Not Placed,2025
STU1463,Student 1463,CSE,8.19,"SQL, AutoCAD, Machine Learning, AWS",Cognizant,7.93,Placed,2022
STU1464,Student 1464,ME,9.35,"React, Machine Learning, AWS, AutoCAD",Tech Mahindra,6.35,Placed,2023
STU1465,Student 1465,ME,9.46,AutoCAD,Bosch,6.42,Placed,2022
STU1466,Student 1466,ISE,6.31,"Data Analysis, Excel, SQL",Accenture,7.12,Placed,2024
STU1467,Student 1467,ME,8.22,"AWS, C++, Python, React",Not Placed,0.0,Not Placed,2024
STU1468,Student 1468,ISE,8.67,"C++, Excel",Not Placed,0.0,Not Placed,2026
STU1469,Student 1469,ECE,8.46,AWS,TCS,4.98,Placed,2024
STU1470,Student 1470,CSE,7.39,Data Analysis,Not Placed,0.0,Not Placed,2024
STU1471,Student 1471,ECE,7.81,"Python, Excel, Machine Learning, React",Not Placed,0.0,Not Placed,2024
STU1472,Student 1472,ME,8.01,"C++, Python",Deloitte,12.86,Placed,2022
STU1473,Student 1473,CIVIL,6.69,AWS,Microsoft,27.12,Placed,2023
STU1474,Student 1474,ISE,7.13,"AutoCAD, Java, Data Analysis",Not Placed,0.0,Not Placed,2026
STU1475,Student 1475,ECE,6.48,"JavaScript, Python",Amazon,11.9,Placed,2024
STU1476,Student 1476,CSE,7.74,"AWS, AutoCAD, SQL",TCS,4.44,Placed,2026
STU1477,Student 1477,CIVIL,6.47,"AutoCAD, SQL",Microsoft,33.09,Placed,2024
STU1478,Student 1478,CIVIL,6.18,"C++, React, Java, JavaScript",Deloitte,10.65,Placed,2025
STU1479,Student 1479,ME,6.41,Machine Learning,Bosch,7.86,Placed,2025
STU1480,Student 1480,ECE,8.54,SQL,Tech Mahindra,8.02,Placed,2026
STU1481,Student 1481,ISE,5.68,React,Not Placed,0.0,Not Placed,2022
STU1482,Student 1482,ISE,6.55,"AWS, Machine Learning, AutoCAD, Excel",L&T,7.85,Placed,2023
STU1483,Student 1483,ISE,9.9,"C++, Excel, Python",Wipro,8.31,Placed,2023
STU1484,Student 1484,EEE,6.87,"C++, AWS, JavaScript, React",Cognizant,5.69,Placed,2024
STU1485,Student 1485,ME,5.78,React,Not Placed,0.0,Not Placed,2026
STU1486,Student 1486,ECE,9.34,React,Not Placed,0.0,Not Placed,2025
STU1487,Student 1487,EEE,5.65,"Java, AutoCAD, SQL",Not Placed,0.0,Not Placed,2025
STU1488,Student 1488,ISE,7.04,"AWS, Machine Learning, SQL",Bosch,6.61,Placed,2023
STU1489,Student 1489,ECE,8.59,"C++, SQL",Accenture,10.35,Placed,2025
STU1490,Student 1490,CSE,6.48,"SQL, AWS",IBM,6.08,Placed,2026
STU1491,Student 1491,EEE,8.28,"Python, Java, React, Excel",Oracle,11.79,Placed,2022
STU1492,Student 1492,CSE,9.86,"JavaScript, C++, Python",TCS,8.48,Placed,2024
STU1493,Student 1493,CSE,9.36,"React, SQL",Tech Mahindra,6.89,Placed,2025
STU1494,Student 1494,ME,5.8,"React, C++",Not Placed,0.0,Not Placed,2022
STU1495,Student 1495,CIVIL,8.69,"AutoCAD, Data Analysis",TCS,6.72,Placed,2024
STU1496,Student 1496,EEE,5.73,Data Analysis,Accenture,8.55,Placed,2023
STU1497,Student 1497,ECE,8.8,Machine Learning,Not Placed,0.0,Not Placed,2023
STU1498,Student 1498,EEE,8.1,"AWS, Machine Learning, Java",Capgemini,5.5,Placed,2025
STU1499,Student 1499,ISE,7.94,"SQL, Java",Oracle,13.45,Placed,2022
STU1500,Student 1500,ECE,8.33,"Java, AutoCAD, React",Microsoft,32.08,Placed,2024
